camera_group,representation,model,training_experiment_count,metric,estimate,lower,upper,held_out_experiment_count
left_pair,handcrafted,rbf_svm,8,training_cycle_count,31.90909090909091,30.60606060606061,33.36363636363637,11
left_pair,handcrafted,rbf_svm,8,training_image_count,1256.0606060606058,1205.5757575757577,1312.9696969696968,11
left_pair,handcrafted,rbf_svm,10,balanced_accuracy,0.9399259918461724,0.9139423318273091,0.9654703282828282,11
left_pair,handcrafted,rbf_svm,10,macro_f1,0.9343897253649907,0.9060733609799763,0.9624750384643488,11
left_pair,handcrafted,rbf_svm,10,auroc,0.9638217669710829,0.9416934208186915,0.9833706071259997,11
left_pair,handcrafted,rbf_svm,10,balanced_misclassification_regret,0.001336071623885011,0.0006040971498194915,0.002121035061850235,11
left_pair,handcrafted,rbf_svm,10,fit_predict_seconds,0.028232609906064517,0.025123972801719158,0.0330547865165334,11
left_pair,handcrafted,rbf_svm,10,training_cycle_count,40.90909090909091,39.63636363636363,42.18409090909088,11
left_pair,handcrafted,rbf_svm,10,training_image_count,1612.7272727272727,1566.6954545454546,1660.7272727272727,11
top,handcrafted,hist_gradient_boosting,2,balanced_accuracy,0.8591510341510342,0.7719690957190957,0.9252551557239056,11
top,handcrafted,hist_gradient_boosting,2,macro_f1,0.84536604202328,0.7284021571562462,0.9250765992931841,11
top,handcrafted,hist_gradient_boosting,2,auroc,0.9195068659478384,0.8405380284742264,0.973839374440503,11
top,handcrafted,hist_gradient_boosting,2,balanced_misclassification_regret,0.00404459819171071,0.0014090685437685927,0.008161255368637455,11
top,handcrafted,hist_gradient_boosting,2,fit_predict_seconds,0.8647637727580416,0.6869699157885353,1.0259723685055204,11
top,handcrafted,hist_gradient_boosting,2,training_cycle_count,8.424242424242424,7.666666666666666,9.272727272727273,11
top,handcrafted,hist_gradient_boosting,2,training_image_count,164.36363636363637,150.1818181818182,180.0,11
top,handcrafted,hist_gradient_boosting,4,balanced_accuracy,0.8749849687349687,0.8137449645262145,0.9278198653198652,11
top,handcrafted,hist_gradient_boosting,4,macro_f1,0.8662912632151669,0.7850161039288844,0.9277279449599065,11
top,handcrafted,hist_gradient_boosting,4,auroc,0.9394088871519426,0.8768182820266155,0.9809735645976966,11
top,handcrafted,hist_gradient_boosting,4,balanced_misclassification_regret,0.0035300698154624903,0.0014074012686502862,0.006703854017868866,11
top,handcrafted,hist_gradient_boosting,4,fit_predict_seconds,2.061704708240348,1.6760449283489312,2.4734445974526436,11
top,handcrafted,hist_gradient_boosting,4,training_cycle_count,14.454545454545457,13.272727272727273,15.81818181818182,11
top,handcrafted,hist_gradient_boosting,4,training_image_count,287.27272727272725,266.54545454545456,310.55454545454535,11
top,handcrafted,hist_gradient_boosting,6,balanced_accuracy,0.8915193602693602,0.8260732323232323,0.9451836069023569,11
top,handcrafted,hist_gradient_boosting,6,macro_f1,0.8813008809259603,0.7961844956746035,0.944185710887353,11
top,handcrafted,hist_gradient_boosting,6,auroc,0.9442510839212228,0.883557091458567,0.9835605288166052,11
top,handcrafted,hist_gradient_boosting,6,balanced_misclassification_regret,0.0031542253875655275,0.0010719718856641595,0.0063540146031255285,11
top,handcrafted,hist_gradient_boosting,6,fit_predict_seconds,3.777247209452925,3.2482884390087174,4.260337688887199,11
top,handcrafted,hist_gradient_boosting,6,training_cycle_count,23.727272727272727,22.484090909090906,24.90909090909091,11
top,handcrafted,hist_gradient_boosting,6,training_image_count,467.6363636363636,445.8181818181818,487.6363636363636,11
top,handcrafted,hist_gradient_boosting,8,balanced_accuracy,0.8981271043771044,0.8062621001683501,0.9635553451178451,11
top,handcrafted,hist_gradient_boosting,8,macro_f1,0.8783014715350448,0.7568926036529257,0.9594620414307562,11
top,handcrafted,hist_gradient_boosting,8,auroc,0.9480017603281492,0.8953955289502165,0.9830777705126663,11
top,handcrafted,hist_gradient_boosting,8,balanced_misclassification_regret,0.0031746856921718238,0.0005981437916102325,0.007357419246799226,11
top,handcrafted,hist_gradient_boosting,8,fit_predict_seconds,4.802750608664196,4.349603076990817,5.228764683650287,11
top,handcrafted,hist_gradient_boosting,8,training_cycle_count,31.90909090909091,30.60606060606061,33.36363636363637,11
top,handcrafted,hist_gradient_boosting,8,training_image_count,628.7272727272727,603.6272727272727,657.0909090909091,11
top,handcrafted,hist_gradient_boosting,10,balanced_accuracy,0.8934613997113996,0.8042207792207794,0.953062996031746,11
top,handcrafted,hist_gradient_boosting,10,macro_f1,0.8739447288775627,0.7550014495885969,0.9499318695933565,11
top,handcrafted,hist_gradient_boosting,10,auroc,0.9055659521805354,0.7585951028138528,0.9862319468243947,11
top,handcrafted,hist_gradient_boosting,10,balanced_misclassification_regret,0.003146233685015361,0.0007276864051919813,0.00727757582775676,11
top,handcrafted,hist_gradient_boosting,10,fit_predict_seconds,5.931095155180876,5.053137770574937,6.762237184888231,11
top,handcrafted,hist_gradient_boosting,10,training_cycle_count,40.90909090909091,39.63636363636363,42.18409090909088,11
top,handcrafted,hist_gradient_boosting,10,training_image_count,807.2727272727273,784.3363636363637,831.2727272727273,11
top,handcrafted,logistic,2,balanced_accuracy,0.8728445165945167,0.7870392165704666,0.9340912097162097,11
top,handcrafted,logistic,2,macro_f1,0.8546438158321966,0.7402819231773277,0.9299226000810772,11
top,handcrafted,logistic,2,auroc,0.9378973264389932,0.869709464436027,0.9804911152697612,11
top,handcrafted,logistic,2,balanced_misclassification_regret,0.003959084606551464,0.001484536607927831,0.00795090176336887,11
top,handcrafted,logistic,2,fit_predict_seconds,0.014504449484361843,0.01201328468620583,0.017320945115154078,11
top,handcrafted,logistic,2,training_cycle_count,8.424242424242424,7.666666666666666,9.272727272727273,11
top,handcrafted,logistic,2,training_image_count,164.36363636363637,150.1818181818182,180.0,11
top,handcrafted,logistic,4,balanced_accuracy,0.8977332852332853,0.8097816708754209,0.9577085588023088,11
top,handcrafted,logistic,4,macro_f1,0.8773803844825732,0.7581283835429694,0.9544560572908739,11
top,handcrafted,logistic,4,auroc,0.9728380030463366,0.9568864237614239,0.988286385682219,11
top,handcrafted,logistic,4,balanced_misclassification_regret,0.003033138301043885,0.0006459143242167566,0.0071605916692624024,11
top,handcrafted,logistic,4,fit_predict_seconds,0.015899334639085064,0.012167925399813668,0.02110870168491436,11
top,handcrafted,logistic,4,training_cycle_count,14.454545454545457,13.272727272727273,15.81818181818182,11
top,handcrafted,logistic,4,training_image_count,287.27272727272725,266.54545454545456,310.55454545454535,11
top,handcrafted,logistic,6,balanced_accuracy,0.896933621933622,0.8081993296055795,0.9577925835738337,11
top,handcrafted,logistic,6,macro_f1,0.8761546034662299,0.7571094146055244,0.9541299232503698,11
top,handcrafted,logistic,6,auroc,0.9743398351905296,0.9583955492006706,0.9894965277777776,11
top,handcrafted,logistic,6,balanced_misclassification_regret,0.0031295794588368175,0.0007074289846009921,0.0072731018546187895,11
top,handcrafted,logistic,6,fit_predict_seconds,0.015750770151939694,0.013870456913939438,0.017946681291924144,11
top,handcrafted,logistic,6,training_cycle_count,23.727272727272727,22.484090909090906,24.90909090909091,11
top,handcrafted,logistic,6,training_image_count,467.6363636363636,445.8181818181818,487.6363636363636,11
top,handcrafted,logistic,8,balanced_accuracy,0.9061898749398748,0.8161221590909091,0.9666467502405002,11
top,handcrafted,logistic,8,macro_f1,0.8825590611104448,0.7622496223038687,0.9600789898636787,11
top,handcrafted,logistic,8,auroc,0.9726501957404736,0.9560050112567474,0.9888363629683073,11
top,handcrafted,logistic,8,balanced_misclassification_regret,0.0029701456175753272,0.0005991219740669383,0.007112421194776334,11
top,handcrafted,logistic,8,fit_predict_seconds,0.01898080557337821,0.015155775111369707,0.023404912296047593,11
top,handcrafted,logistic,8,training_cycle_count,31.90909090909091,30.60606060606061,33.36363636363637,11
top,handcrafted,logistic,8,training_image_count,628.7272727272727,603.6272727272727,657.0909090909091,11
top,handcrafted,logistic,10,balanced_accuracy,0.9084054834054833,0.8181277056277058,0.9685637626262626,11
top,handcrafted,logistic,10,macro_f1,0.8835906354965407,0.7629400927507981,0.9614839726237595,11
top,handcrafted,logistic,10,auroc,0.9726152898027898,0.9553020344817218,0.9893156828703704,11
top,handcrafted,logistic,10,balanced_misclassification_regret,0.0028924402324521387,0.0004870020111627765,0.007057147754418407,11
top,handcrafted,logistic,10,fit_predict_seconds,0.015479480818612501,0.013887067917610033,0.01741592419130029,11
top,handcrafted,logistic,10,training_cycle_count,40.90909090909091,39.63636363636363,42.18409090909088,11
top,handcrafted,logistic,10,training_image_count,807.2727272727273,784.3363636363637,831.2727272727273,11
top,handcrafted,mlp,2,balanced_accuracy,0.8767556517556517,0.7954283910533911,0.9348387896825396,11
top,handcrafted,mlp,2,macro_f1,0.8439434593151275,0.7369675682584027,0.9191651109884905,11
top,handcrafted,mlp,2,auroc,0.9386359043477099,0.8850761093491128,0.9751464504502699,11
top,handcrafted,mlp,2,balanced_misclassification_regret,0.005544940806288478,0.0016951397784151182,0.012185388457942174,11
top,handcrafted,mlp,2,fit_predict_seconds,0.046189945605654044,0.03797841919839618,0.05349339422673713,11
top,handcrafted,mlp,2,training_cycle_count,8.424242424242424,7.666666666666666,9.272727272727273,11
top,handcrafted,mlp,2,training_image_count,164.36363636363637,150.1818181818182,180.0,11
top,handcrafted,mlp,4,balanced_accuracy,0.8961790524290524,0.8121832160894662,0.9507575757575758,11
top,handcrafted,mlp,4,macro_f1,0.8685685954545869,0.7577564275783818,0.9408653840026574,11
top,handcrafted,mlp,4,auroc,0.9335024350649351,0.8631110209235208,0.9781895780723905,11
top,handcrafted,mlp,4,balanced_misclassification_regret,0.004988345455852838,0.0011267739286098656,0.011766672658197024,11
top,handcrafted,mlp,4,fit_predict_seconds,0.048009093392245246,0.04146469882863598,0.05572700248984883,11
top,handcrafted,mlp,4,training_cycle_count,14.454545454545457,13.272727272727273,15.81818181818182,11
top,handcrafted,mlp,4,training_image_count,287.27272727272725,266.54545454545456,310.55454545454535,11
top,handcrafted,mlp,6,balanced_accuracy,0.9056818181818183,0.8187657828282827,0.9614898989898989,11
top,handcrafted,mlp,6,macro_f1,0.8792181056725273,0.7647557730292308,0.9524542785886413,11
top,handcrafted,mlp,6,auroc,0.9689536736411736,0.9516595894460478,0.9856467890712682,11
top,handcrafted,mlp,6,balanced_misclassification_regret,0.004732250861914896,0.0007914452303485574,0.011591789005952355,11
top,handcrafted,mlp,6,fit_predict_seconds,0.067936350909859,0.056769482027205706,0.08143868585999976,11
top,handcrafted,mlp,6,training_cycle_count,23.727272727272727,22.484090909090906,24.90909090909091,11
top,handcrafted,mlp,6,training_image_count,467.6363636363636,445.8181818181818,487.6363636363636,11
top,handcrafted,mlp,8,balanced_accuracy,0.9034932659932661,0.8157344276094276,0.9593876262626264,11
top,handcrafted,mlp,8,macro_f1,0.8764832116360313,0.7590951863710786,0.9510800206916332,11
top,handcrafted,mlp,8,auroc,0.9696927108385441,0.9517857957050665,0.9867618709415585,11
top,handcrafted,mlp,8,balanced_misclassification_regret,0.004978461368844974,0.0008028839651363506,0.012321966513245424,11
top,handcrafted,mlp,8,fit_predict_seconds,0.06702086239326464,0.06139746055222613,0.07255048396969373,11
top,handcrafted,mlp,8,training_cycle_count,31.90909090909091,30.60606060606061,33.36363636363637,11
top,handcrafted,mlp,8,training_image_count,628.7272727272727,603.6272727272727,657.0909090909091,11
top,handcrafted,mlp,10,balanced_accuracy,0.9116522366522365,0.8213744588744589,0.9692279942279942,11
top,handcrafted,mlp,10,macro_f1,0.8864879857219133,0.7663678790821504,0.962332133215523,11
top,handcrafted,mlp,10,auroc,0.9669004028379028,0.9500052609427609,0.9833871828403079,11
top,handcrafted,mlp,10,balanced_misclassification_regret,0.004806841425707079,0.0006113795331245164,0.012184973932061522,11
top,handcrafted,mlp,10,fit_predict_seconds,0.07779176518670283,0.0619833455722652,0.09290868215307867,11
top,handcrafted,mlp,10,training_cycle_count,40.90909090909091,39.63636363636363,42.18409090909088,11
top,handcrafted,mlp,10,training_image_count,807.2727272727273,784.3363636363637,831.2727272727273,11
top,handcrafted,random_forest,2,balanced_accuracy,0.8759680134680136,0.7877946127946128,0.9421717171717172,11
top,handcrafted,random_forest,2,macro_f1,0.8602155147637862,0.7420062189104455,0.9402974159862353,11
top,handcrafted,random_forest,2,auroc,0.960712093654802,0.9374447460091991,0.9820646397632075,11
top,handcrafted,random_forest,2,balanced_misclassification_regret,0.003665846910310966,0.0011158465458141781,0.007789536345974116,11
top,handcrafted,random_forest,2,fit_predict_seconds,0.21416871966600104,0.19651798548304325,0.23096577064147406,11
top,handcrafted,random_forest,2,training_cycle_count,8.424242424242424,7.666666666666666,9.272727272727273,11
top,handcrafted,random_forest,2,training_image_count,164.36363636363637,150.1818181818182,180.0,11
top,handcrafted,random_forest,4,balanced_accuracy,0.8815626503126505,0.7941426917989417,0.9444465488215489,11
top,handcrafted,random_forest,4,macro_f1,0.8650876695238208,0.748050641458683,0.9423789236785143,11
top,handcrafted,random_forest,4,auroc,0.9733355170421144,0.956503276815777,0.9888638628764497,11
top,handcrafted,random_forest,4,balanced_misclassification_regret,0.0035395093941711906,0.0010109164347910057,0.0076763249030120575,11
top,handcrafted,random_forest,4,fit_predict_seconds,0.2238834747016275,0.1950131785912769,0.2524926036846547,11
top,handcrafted,random_forest,4,training_cycle_count,14.454545454545457,13.272727272727273,15.81818181818182,11
top,handcrafted,random_forest,4,training_image_count,287.27272727272725,266.54545454545456,310.55454545454535,11
top,handcrafted,random_forest,6,balanced_accuracy,0.8935575998076,0.8048153409090909,0.9550514820827319,11
top,handcrafted,random_forest,6,macro_f1,0.87532912972075,0.7570403388977021,0.9523871004883699,11
top,handcrafted,random_forest,6,auroc,0.9735224684009406,0.957416407377345,0.9879620861391694,11
top,handcrafted,random_forest,6,balanced_misclassification_regret,0.0033007865024661798,0.0008055431360076692,0.007450356463185529,11
top,handcrafted,random_forest,6,fit_predict_seconds,0.23479817294124092,0.2144473188455088,0.2612011858157171,11
top,handcrafted,random_forest,6,training_cycle_count,23.727272727272727,22.484090909090906,24.90909090909091,11
top,handcrafted,random_forest,6,training_image_count,467.6363636363636,445.8181818181818,487.6363636363636,11
top,handcrafted,random_forest,8,balanced_accuracy,0.9068632756132757,0.8170544733044734,0.9667929292929294,11
top,handcrafted,random_forest,8,macro_f1,0.885270522681311,0.7658132714535714,0.9620529102501045,11
top,handcrafted,random_forest,8,auroc,0.9646977588383838,0.9424956487619248,0.9843753507295174,11
top,handcrafted,random_forest,8,balanced_misclassification_regret,0.0029786478509618536,0.0006017884023763726,0.007106785372231534,11
top,handcrafted,random_forest,8,fit_predict_seconds,0.2569977386050265,0.2214146543665927,0.3015969983387604,11
top,handcrafted,random_forest,8,training_cycle_count,31.90909090909091,30.60606060606061,33.36363636363637,11
top,handcrafted,random_forest,8,training_image_count,628.7272727272727,603.6272727272727,657.0909090909091,11
top,handcrafted,random_forest,10,balanced_accuracy,0.9037518037518038,0.8144191919191918,0.9627164502164501,11
top,handcrafted,random_forest,10,macro_f1,0.8812033199359823,0.7621608719617983,0.9569459330245246,11
top,handcrafted,random_forest,10,auroc,0.975190646544813,0.96119082378848,0.988787515532307,11
top,handcrafted,random_forest,10,balanced_misclassification_regret,0.0029384123582690933,0.0005428812925041636,0.007076876787232091,11
top,handcrafted,random_forest,10,fit_predict_seconds,0.2184109280060511,0.20754846758718487,0.2298349915329626,11
top,handcrafted,random_forest,10,training_cycle_count,40.90909090909091,39.63636363636363,42.18409090909088,11
top,handcrafted,random_forest,10,training_image_count,807.2727272727273,784.3363636363637,831.2727272727273,11
top,handcrafted,rbf_svm,2,balanced_accuracy,0.846696127946128,0.758409617003367,0.9171927609427609,11
top,handcrafted,rbf_svm,2,macro_f1,0.8215851784817739,0.7003614950418976,0.9138091756549129,11
top,handcrafted,rbf_svm,2,auroc,0.9579396812035701,0.9407176573105392,0.976091102827214,11
top,handcrafted,rbf_svm,2,balanced_misclassification_regret,0.005922505206716372,0.002109362183083174,0.011203690426759153,11
top,handcrafted,rbf_svm,2,fit_predict_seconds,0.008055821912200896,0.00724062200831461,0.008964451342476285,11
top,handcrafted,rbf_svm,2,training_cycle_count,8.424242424242424,7.666666666666666,9.272727272727273,11
top,handcrafted,rbf_svm,2,training_image_count,164.36363636363637,150.1818181818182,180.0,11
top,handcrafted,rbf_svm,4,balanced_accuracy,0.8812860750360749,0.7949889520202021,0.9418928120490621,11
top,handcrafted,rbf_svm,4,macro_f1,0.8596531137801983,0.7440533687882745,0.9366689361498891,11
top,handcrafted,rbf_svm,4,auroc,0.965051933020683,0.9465091765873017,0.9830172540133477,11
top,handcrafted,rbf_svm,4,balanced_misclassification_regret,0.003823474967483719,0.0011792553929581907,0.007944522611919318,11
top,handcrafted,rbf_svm,4,fit_predict_seconds,0.008855530365976983,0.007492922264160976,0.010623965863421538,11
top,handcrafted,rbf_svm,4,training_cycle_count,14.454545454545457,13.272727272727273,15.81818181818182,11
top,handcrafted,rbf_svm,4,training_image_count,287.27272727272725,266.54545454545456,310.55454545454535,11
top,handcrafted,rbf_svm,6,balanced_accuracy,0.8941498316498318,0.8060816498316499,0.9542350589225588,11
top,handcrafted,rbf_svm,6,macro_f1,0.8722627537356499,0.7542384975055985,0.9484293213934035,11
top,handcrafted,rbf_svm,6,auroc,0.9643944404361071,0.941351072731281,0.9847861927809846,11
top,handcrafted,rbf_svm,6,balanced_misclassification_regret,0.003257419854823949,0.0007801495578064298,0.0074071855697125195,11
top,handcrafted,rbf_svm,6,fit_predict_seconds,0.00972767415629333,0.008538208915463958,0.011275940517556262,11
top,handcrafted,rbf_svm,6,training_cycle_count,23.727272727272727,22.484090909090906,24.90909090909091,11
top,handcrafted,rbf_svm,6,training_image_count,467.6363636363636,445.8181818181818,487.6363636363636,11
top,handcrafted,rbf_svm,8,balanced_accuracy,0.900117243867244,0.811701464045214,0.9577046506734007,11
top,handcrafted,rbf_svm,8,macro_f1,0.8760886629624157,0.7572328146878748,0.9509945442197236,11
top,handcrafted,rbf_svm,8,auroc,0.9591078610175834,0.9293915719696971,0.9834046483352039,11
top,handcrafted,rbf_svm,8,balanced_misclassification_regret,0.0030585325843522455,0.0006969650668850463,0.007175450788331281,11
top,handcrafted,rbf_svm,8,fit_predict_seconds,0.012137535359766898,0.010369446168227691,0.013951601045824427,11
top,handcrafted,rbf_svm,8,training_cycle_count,31.90909090909091,30.60606060606061,33.36363636363637,11
top,handcrafted,rbf_svm,8,training_image_count,628.7272727272727,603.6272727272727,657.0909090909091,11
top,handcrafted,rbf_svm,10,balanced_accuracy,0.9052128427128427,0.815566378066378,0.9639249639249639,11
top,handcrafted,rbf_svm,10,macro_f1,0.8791332344150454,0.7599756170010133,0.9554002429538266,11
top,handcrafted,rbf_svm,10,auroc,0.9612620500641333,0.9308154210758378,0.985553466836019,11
top,handcrafted,rbf_svm,10,balanced_misclassification_regret,0.002934459432812521,0.0005461507499075197,0.007071524470033326,11
top,handcrafted,rbf_svm,10,fit_predict_seconds,0.012934121181553399,0.011778538620340194,0.014451083871046483,11
top,handcrafted,rbf_svm,10,training_cycle_count,40.90909090909091,39.63636363636363,42.18409090909088,11
top,handcrafted,rbf_svm,10,training_image_count,807.2727272727273,784.3363636363637,831.2727272727273,11
top_close,handcrafted,hist_gradient_boosting,2,balanced_accuracy,0.8545334295334294,0.7640649801587303,0.924306607744108,11
top_close,handcrafted,hist_gradient_boosting,2,macro_f1,0.8369300826176111,0.7189353820552458,0.9208609514955816,11
top_close,handcrafted,hist_gradient_boosting,2,auroc,0.9101309473705309,0.7936131246743227,0.9785289495901476,11
top_close,handcrafted,hist_gradient_boosting,2,balanced_misclassification_regret,0.006698959458786708,0.002491870680089729,0.013149732772494344,11
top_close,handcrafted,hist_gradient_boosting,2,fit_predict_seconds,0.6669402651181868,0.5684331644483652,0.7771410969859669,11
top_close,handcrafted,hist_gradient_boosting,2,training_cycle_count,8.424242424242424,7.666666666666666,9.272727272727273,11
top_close,handcrafted,hist_gradient_boosting,2,training_image_count,164.36363636363637,150.1818181818182,180.0,11
top_close,handcrafted,hist_gradient_boosting,4,balanced_accuracy,0.858450577200577,0.7756087662337663,0.9208772997835497,11
top_close,handcrafted,hist_gradient_boosting,4,macro_f1,0.8388285238487388,0.7245248972998093,0.9183743311434016,11
top_close,handcrafted,hist_gradient_boosting,4,auroc,0.9228443913339746,0.825065711680295,0.9834028591971301,11
top_close,handcrafted,hist_gradient_boosting,4,balanced_misclassification_regret,0.005219613964454663,0.0020382593599582027,0.010327461273240326,11
top_close,handcrafted,hist_gradient_boosting,4,fit_predict_seconds,1.7695782701511318,1.5085152456574369,2.0489602376284233,11
top_close,handcrafted,hist_gradient_boosting,4,training_cycle_count,14.454545454545457,13.272727272727273,15.81818181818182,11
top_close,handcrafted,hist_gradient_boosting,4,training_image_count,287.27272727272725,266.54545454545456,310.55454545454535,11
top_close,handcrafted,hist_gradient_boosting,6,balanced_accuracy,0.8697570947570948,0.8174603174603177,0.9168571127946128,11
top_close,handcrafted,hist_gradient_boosting,6,macro_f1,0.8627380813078325,0.8060142487217905,0.9126760300862374,11
top_close,handcrafted,hist_gradient_boosting,6,auroc,0.9703412681711295,0.9523648303053686,0.9872489361204639,11
top_close,handcrafted,hist_gradient_boosting,6,balanced_misclassification_regret,0.003642994095154892,0.002171361554867725,0.005275533364556554,11
top_close,handcrafted,hist_gradient_boosting,6,fit_predict_seconds,3.295240464633521,2.997798611424823,3.6269885562861006,11
top_close,handcrafted,hist_gradient_boosting,6,training_cycle_count,23.727272727272727,22.484090909090906,24.90909090909091,11
top_close,handcrafted,hist_gradient_boosting,6,training_image_count,467.6363636363636,445.8181818181818,487.6363636363636,11
top_close,handcrafted,hist_gradient_boosting,8,balanced_accuracy,0.9018518518518519,0.857110164141414,0.944888468013468,11
top_close,handcrafted,hist_gradient_boosting,8,macro_f1,0.8961431266390705,0.8496190486496333,0.9408739606258745,11
top_close,handcrafted,hist_gradient_boosting,8,auroc,0.960454328336273,0.9372564120871413,0.9815986689814815,11
top_close,handcrafted,hist_gradient_boosting,8,balanced_misclassification_regret,0.0024427680239099895,0.0012438646968725416,0.003767560303256867,11
top_close,handcrafted,hist_gradient_boosting,8,fit_predict_seconds,4.059182784031498,3.630763778514996,4.540436723583048,11
top_close,handcrafted,hist_gradient_boosting,8,training_cycle_count,31.90909090909091,30.60606060606061,33.36363636363637,11
top_close,handcrafted,hist_gradient_boosting,8,training_image_count,628.7272727272727,603.6272727272727,657.0909090909091,11
top_close,handcrafted,hist_gradient_boosting,10,balanced_accuracy,0.896897546897547,0.8443118686868686,0.9436812319624819,11
top_close,handcrafted,hist_gradient_boosting,10,macro_f1,0.8873639945493906,0.8308043340788772,0.9380230670843864,11
top_close,handcrafted,hist_gradient_boosting,10,auroc,0.9725229727833895,0.9566804985620091,0.9881351492354097,11
top_close,handcrafted,hist_gradient_boosting,10,balanced_misclassification_regret,0.0028336212095337265,0.001124418441444438,0.004984907714676674,11
top_close,handcrafted,hist_gradient_boosting,10,fit_predict_seconds,4.894772181911818,4.414400075124154,5.4073967424979354,11
top_close,handcrafted,hist_gradient_boosting,10,training_cycle_count,40.90909090909091,39.63636363636363,42.18409090909088,11
top_close,handcrafted,hist_gradient_boosting,10,training_image_count,807.2727272727273,784.3363636363637,831.2727272727273,11
top_close,handcrafted,logistic,2,balanced_accuracy,0.888747594997595,0.802293771043771,0.9464137656325159,11
top_close,handcrafted,logistic,2,macro_f1,0.8646806149974833,0.7498925516373396,0.9382141021042221,11
top_close,handcrafted,logistic,2,auroc,0.9643908078803911,0.9477245796256214,0.9796887870520683,11
top_close,handcrafted,logistic,2,balanced_misclassification_regret,0.005101600722509979,0.0014480744558795374,0.011182024613442088,11
top_close,handcrafted,logistic,2,fit_predict_seconds,0.01318352651486004,0.01158518166493829,0.015073560049010361,11
top_close,handcrafted,logistic,2,training_cycle_count,8.424242424242424,7.666666666666666,9.272727272727273,11
top_close,handcrafted,logistic,2,training_image_count,164.36363636363637,150.1818181818182,180.0,11
top_close,handcrafted,logistic,4,balanced_accuracy,0.8970087782587782,0.8065003457190958,0.9603926166426167,11
top_close,handcrafted,logistic,4,macro_f1,0.8744001124954781,0.7551810368717896,0.9532388369251785,11
top_close,handcrafted,logistic,4,auroc,0.9038225342044787,0.7831861271444605,0.9756834841470258,11
top_close,handcrafted,logistic,4,balanced_misclassification_regret,0.003914084368965443,0.0007162942940678839,0.009169467934482202,11
top_close,handcrafted,logistic,4,fit_predict_seconds,0.014720988606286206,0.011788913066133815,0.01958894950340354,11
top_close,handcrafted,logistic,4,training_cycle_count,14.454545454545457,13.272727272727273,15.81818181818182,11
top_close,handcrafted,logistic,4,training_image_count,287.27272727272725,266.54545454545456,310.55454545454535,11
top_close,handcrafted,logistic,6,balanced_accuracy,0.8940325877825878,0.8005031715969216,0.9559353956228955,11
top_close,handcrafted,logistic,6,macro_f1,0.8724417064018521,0.7530060823491845,0.9496137100001755,11
top_close,handcrafted,logistic,6,auroc,0.9073299128854686,0.7911474512819998,0.9771513915611139,11
top_close,handcrafted,logistic,6,balanced_misclassification_regret,0.00507803236838332,0.0010267987194868538,0.012214317004336887,11
top_close,handcrafted,logistic,6,fit_predict_seconds,0.014416513910735817,0.012990766743821564,0.01612042523503822,11
top_close,handcrafted,logistic,6,training_cycle_count,23.727272727272727,22.484090909090906,24.90909090909091,11
top_close,handcrafted,logistic,6,training_image_count,467.6363636363636,445.8181818181818,487.6363636363636,11
top_close,handcrafted,logistic,8,balanced_accuracy,0.865184583934584,0.6952561327561327,0.962857744107744,11
top_close,handcrafted,logistic,8,macro_f1,0.8542682738540723,0.6837794364975408,0.955316242717799,11
top_close,handcrafted,logistic,8,auroc,0.8768432506279727,0.6954167167708835,0.9792815932138847,11
top_close,handcrafted,logistic,8,balanced_misclassification_regret,0.0066758010058045325,0.0007786450096482932,0.01785154696858445,11
top_close,handcrafted,logistic,8,fit_predict_seconds,0.017978101026859476,0.01533640005886396,0.021164084886086953,11
top_close,handcrafted,logistic,8,training_cycle_count,31.90909090909091,30.60606060606061,33.36363636363637,11
top_close,handcrafted,logistic,8,training_image_count,628.7272727272727,603.6272727272727,657.0909090909091,11
top_close,handcrafted,logistic,10,balanced_accuracy,0.901461038961039,0.8114835858585858,0.9611336580086579,11
top_close,handcrafted,logistic,10,macro_f1,0.8760161535981683,0.7564589114494199,0.9531828307411521,11
top_close,handcrafted,logistic,10,auroc,0.964797403599487,0.945873354076479,0.9829087470689033,11
top_close,handcrafted,logistic,10,balanced_misclassification_regret,0.0045625693075739444,0.0006348648590191753,0.011785813486969648,11
top_close,handcrafted,logistic,10,fit_predict_seconds,0.01810860236715102,0.014538864281414796,0.02438652348117268,11
top_close,handcrafted,logistic,10,training_cycle_count,40.90909090909091,39.63636363636363,42.18409090909088,11
top_close,handcrafted,logistic,10,training_image_count,807.2727272727273,784.3363636363637,831.2727272727273,11
top_close,handcrafted,mlp,2,balanced_accuracy,0.8225589225589225,0.7629598063973064,0.8770212542087542,11
top_close,handcrafted,mlp,2,macro_f1,0.7786066726051821,0.7005101471560329,0.8500432512860964,11
top_close,handcrafted,mlp,2,auroc,0.9328964245630913,0.8981208225609268,0.9653801156405324,11
top_close,handcrafted,mlp,2,balanced_misclassification_regret,0.00961126889749378,0.004948432136051185,0.014921274044692916,11
top_close,handcrafted,mlp,2,fit_predict_seconds,0.051436702090237915,0.04156550685751646,0.06212940766204018,11
top_close,handcrafted,mlp,2,training_cycle_count,8.424242424242424,7.666666666666666,9.272727272727273,11
top_close,handcrafted,mlp,2,training_image_count,164.36363636363637,150.1818181818182,180.0,11
top_close,handcrafted,mlp,4,balanced_accuracy,0.8782587782587783,0.7918279521404521,0.9422356000480999,11
top_close,handcrafted,mlp,4,macro_f1,0.8439341605491276,0.7276433660357755,0.9287138233798036,11
