representation,model,camera_group,training_protocol,modality,regret_threshold,sample_retained_fraction,eligible_image_coverage,scope,balanced_accuracy,macro_f1,auroc,image_count,cycle_count,experiment_count
siglip2,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.7263767480964077,0.7234971490014007,,4488,6,1
siglip2,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.8221254836926479,0.8087722860493024,,4776,6,1
siglip2,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.7802179880112748,0.7710013039477154,,5286,9,1
siglip2,rbf_svm,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.8125583189778927,0.812926600865815,,5004,6,1
siglip2,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.8036757516195466,0.8018983310957813,0.9241738238054328,44631,62,14
siglip2,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.7887195490983525,0.807229089437405,0.9697377476343259,1521,3,1
siglip2,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.7855489417989417,0.7872611668125167,0.937384718547913,1656,2,1
siglip2,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
siglip2,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.9297504025764894,0.9295631915844301,0.9884673702475988,852,1,1
siglip2,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
siglip2,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.7485370370370371,0.7252806804717019,0.8755504547652527,2190,3,1
siglip2,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.7952050264550264,0.794246824475913,0.9392440169998041,4140,5,1
siglip2,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.8373391930169691,0.8380409800127763,0.9534676056752899,4759,6,1
siglip2,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.865080010943661,0.8649694491584633,0.964436813852695,4811,6,1
siglip2,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.7946482591945881,0.7931522164861157,0.9096050520855098,3540,5,1
siglip2,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.7176554425322897,0.7116518256782395,0.8784294922701242,4488,6,1
siglip2,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.8228878754376266,0.8112806729673165,0.922139166035307,4776,6,1
siglip2,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.7716706725780843,0.7631135968981306,0.9050053789174307,5286,9,1
siglip2,hist_gradient_boosting,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.8256756029285098,0.8260474625853221,0.9409462999377406,5004,6,1
siglip2,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.7753144490065238,0.7731306985052301,0.9070018011612376,44631,62,14
siglip2,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.6939446625960543,0.7119025949872628,0.8679241211456228,1521,3,1
siglip2,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.7234623015873015,0.7244001496331188,0.8786070617161473,1656,2,1
siglip2,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
siglip2,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.9013687600644124,0.9018631194472758,0.9828459989678624,852,1,1
siglip2,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
siglip2,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.7345231481481481,0.7265208743828812,0.8608172393793532,2190,3,1
siglip2,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.7693452380952381,0.7658286327322034,0.9158945381393298,4140,5,1
siglip2,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.8338284633754388,0.8337988163993648,0.9495841235935168,4759,6,1
siglip2,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.8485774003772283,0.8484745017390671,0.9516885716869742,4811,6,1
siglip2,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.7779309291435378,0.7776576234018963,0.903548482471039,3540,5,1
siglip2,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.6927140705241914,0.68761440143272,0.8623726888744582,4488,6,1
siglip2,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.7950525152017689,0.7820151787398442,0.9129143406687766,4776,6,1
siglip2,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.762665582877894,0.7478033194489342,0.8991014673579055,5286,9,1
siglip2,mlp,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.7500897215044503,0.7530780243691174,0.904709721957111,5004,6,1
siglip2,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,all_held_out_predictions,0.7674663311248132,0.769999159776654,0.9080601330537684,44631,62,14
siglip2,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260715,0.6995774083616958,0.7060918405335931,0.863033340724821,1521,3,1
siglip2,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260717,0.7028769841269842,0.7050142508762375,0.8719812105011758,1656,2,1
siglip2,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260720,,,,48,1,1
siglip2,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260721,0.8999597423510467,0.9003518789688972,0.977385720740398,852,1,1
siglip2,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260723,,,,1560,3,1
siglip2,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260724,0.7444243827160494,0.7459000553744453,0.8731394875328696,2190,3,1
siglip2,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260727,0.8031084656084656,0.8030355935995687,0.9300176366843034,4140,5,1
siglip2,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260728,0.8217889394943502,0.8224832218436634,0.9461315169266249,4759,6,1
siglip2,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260729,0.8278116470076813,0.8257279331828199,0.9529894204458884,4811,6,1
siglip2,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260730,0.7270044876918629,0.7303484000384891,0.8775645454894366,3540,5,1
siglip2,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260731,0.6989550786908602,0.6976823464698224,0.8708740228025601,4488,6,1
siglip2,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260803,0.787703841901603,0.7882515471778029,0.9259116647403093,4776,6,1
siglip2,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260804,0.7165435265640513,0.7144458569344238,0.8876398118298333,5286,9,1
siglip2,window_logistic,all,pooled_views,rgb,0.01,1.0,0.8624763589025618,exp_20260805,0.7720266293425208,0.7744886810459896,0.9251605030348437,5004,6,1
dinov3,logistic,front,single_view,rgb,0.01,1.0,0.8643468003538779,all_held_out_predictions,0.8048171425581881,0.8029586419625611,0.9298218603971987,7463,62,14
dinov3,logistic,front,single_view,rgb,0.01,1.0,0.8643468003538779,exp_20260715,0.8062049034512443,0.8114047109990316,0.9452120068766835,304,3,1
dinov3,logistic,front,single_view,rgb,0.01,1.0,0.8643468003538779,exp_20260717,0.8239087301587301,0.8167922894078384,0.9792507164902998,276,2,1
dinov3,logistic,front,single_view,rgb,0.01,1.0,0.8643468003538779,exp_20260720,,,,8,1,1
dinov3,logistic,front,single_view,rgb,0.01,1.0,0.8643468003538779,exp_20260721,0.9375,0.9369876026569904,0.9887787156953438,142,1,1
dinov3,logistic,front,single_view,rgb,0.01,1.0,0.8643468003538779,exp_20260723,,,,260,3,1
dinov3,logistic,front,single_view,rgb,0.01,1.0,0.8643468003538779,exp_20260724,0.7214351851851851,0.7151652042616901,0.8650854822029216,365,3,1
dinov3,logistic,front,single_view,rgb,0.01,1.0,0.8643468003538779,exp_20260727,0.8373015873015873,0.836753107828454,0.9424115961199294,690,5,1
dinov3,logistic,front,single_view,rgb,0.01,1.0,0.8643468003538779,exp_20260728,0.8681989257693075,0.8704913952980964,0.9682325990930253,767,6,1
dinov3,logistic,front,single_view,rgb,0.01,1.0,0.8643468003538779,exp_20260729,0.8498715869153827,0.8498177807565358,0.9595265711383276,802,6,1
dinov3,logistic,front,single_view,rgb,0.01,1.0,0.8643468003538779,exp_20260730,0.7607942536297182,0.7557170917258652,0.9176428858649581,590,5,1
dinov3,logistic,front,single_view,rgb,0.01,1.0,0.8643468003538779,exp_20260731,0.6765880501214133,0.670925756388086,0.8909874225537645,748,6,1
dinov3,logistic,front,single_view,rgb,0.01,1.0,0.8643468003538779,exp_20260803,0.8565471254836927,0.8451696657625781,0.9476717421411468,796,6,1
dinov3,logistic,front,single_view,rgb,0.01,1.0,0.8643468003538779,exp_20260804,0.7675255454555744,0.7673639611507556,0.9144812327245688,881,9,1
dinov3,logistic,front,single_view,rgb,0.01,1.0,0.8643468003538779,exp_20260805,0.7909399224806202,0.7885242989083769,0.9236313847202898,834,6,1
